sku,name,visibility,website_ids,price,tier_price,attribute_set_id,category_ids,brand,short_description,description,weight,qty,test_field,status,meta_title,meta_keyword,meta_description,vehicle_number
myproduct933,myproduct933,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X932,Phone Model X1 keyword,Phone Model X1 desc,us933
myproduct934,myproduct934,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X933,Phone Model X1 keyword,Phone Model X1 desc,us934
myproduct935,myproduct935,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X934,Phone Model X1 keyword,Phone Model X1 desc,us935
myproduct936,myproduct936,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X935,Phone Model X1 keyword,Phone Model X1 desc,us936
myproduct937,myproduct937,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X936,Phone Model X1 keyword,Phone Model X1 desc,us937
myproduct938,myproduct938,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X937,Phone Model X1 keyword,Phone Model X1 desc,us938
myproduct939,myproduct939,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X938,Phone Model X1 keyword,Phone Model X1 desc,us939
myproduct940,myproduct940,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X939,Phone Model X1 keyword,Phone Model X1 desc,us940
myproduct941,myproduct941,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X940,Phone Model X1 keyword,Phone Model X1 desc,us941
myproduct942,myproduct942,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X941,Phone Model X1 keyword,Phone Model X1 desc,us942
myproduct943,myproduct943,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X942,Phone Model X1 keyword,Phone Model X1 desc,us943
myproduct944,myproduct944,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X943,Phone Model X1 keyword,Phone Model X1 desc,us944
myproduct945,myproduct945,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X944,Phone Model X1 keyword,Phone Model X1 desc,us945
myproduct946,myproduct946,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X945,Phone Model X1 keyword,Phone Model X1 desc,us946
myproduct947,myproduct947,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X946,Phone Model X1 keyword,Phone Model X1 desc,us947
myproduct948,myproduct948,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X947,Phone Model X1 keyword,Phone Model X1 desc,us948
myproduct949,myproduct949,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X948,Phone Model X1 keyword,Phone Model X1 desc,us949
myproduct950,myproduct950,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X949,Phone Model X1 keyword,Phone Model X1 desc,us950
myproduct951,myproduct951,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X950,Phone Model X1 keyword,Phone Model X1 desc,us951
myproduct952,myproduct952,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X951,Phone Model X1 keyword,Phone Model X1 desc,us952
myproduct953,myproduct953,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X952,Phone Model X1 keyword,Phone Model X1 desc,us953
myproduct954,myproduct954,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X953,Phone Model X1 keyword,Phone Model X1 desc,us954
myproduct955,myproduct955,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X954,Phone Model X1 keyword,Phone Model X1 desc,us955
myproduct956,myproduct956,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X955,Phone Model X1 keyword,Phone Model X1 desc,us956
myproduct957,myproduct957,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X956,Phone Model X1 keyword,Phone Model X1 desc,us957
myproduct958,myproduct958,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X957,Phone Model X1 keyword,Phone Model X1 desc,us958
myproduct959,myproduct959,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X958,Phone Model X1 keyword,Phone Model X1 desc,us959
myproduct960,myproduct960,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X959,Phone Model X1 keyword,Phone Model X1 desc,us960
myproduct961,myproduct961,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X960,Phone Model X1 keyword,Phone Model X1 desc,us961
myproduct962,myproduct962,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X961,Phone Model X1 keyword,Phone Model X1 desc,us962
myproduct963,myproduct963,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X962,Phone Model X1 keyword,Phone Model X1 desc,us963
myproduct964,myproduct964,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X963,Phone Model X1 keyword,Phone Model X1 desc,us964
myproduct965,myproduct965,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X964,Phone Model X1 keyword,Phone Model X1 desc,us965
myproduct966,myproduct966,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X965,Phone Model X1 keyword,Phone Model X1 desc,us966
myproduct967,myproduct967,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X966,Phone Model X1 keyword,Phone Model X1 desc,us967
myproduct968,myproduct968,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X967,Phone Model X1 keyword,Phone Model X1 desc,us968
myproduct969,myproduct969,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X968,Phone Model X1 keyword,Phone Model X1 desc,us969
myproduct970,myproduct970,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X969,Phone Model X1 keyword,Phone Model X1 desc,us970
myproduct971,myproduct971,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X970,Phone Model X1 keyword,Phone Model X1 desc,us971
myproduct972,myproduct972,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X971,Phone Model X1 keyword,Phone Model X1 desc,us972
myproduct973,myproduct973,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X972,Phone Model X1 keyword,Phone Model X1 desc,us973
myproduct974,myproduct974,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X973,Phone Model X1 keyword,Phone Model X1 desc,us974
myproduct975,myproduct975,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X974,Phone Model X1 keyword,Phone Model X1 desc,us975
myproduct976,myproduct976,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X975,Phone Model X1 keyword,Phone Model X1 desc,us976
myproduct977,myproduct977,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X976,Phone Model X1 keyword,Phone Model X1 desc,us977
myproduct978,myproduct978,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X977,Phone Model X1 keyword,Phone Model X1 desc,us978
myproduct979,myproduct979,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X978,Phone Model X1 keyword,Phone Model X1 desc,us979
myproduct980,myproduct980,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X979,Phone Model X1 keyword,Phone Model X1 desc,us980
myproduct981,myproduct981,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X980,Phone Model X1 keyword,Phone Model X1 desc,us981
myproduct982,myproduct982,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X981,Phone Model X1 keyword,Phone Model X1 desc,us982
myproduct983,myproduct983,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X982,Phone Model X1 keyword,Phone Model X1 desc,us983
myproduct984,myproduct984,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X983,Phone Model X1 keyword,Phone Model X1 desc,us984
myproduct985,myproduct985,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X984,Phone Model X1 keyword,Phone Model X1 desc,us985
myproduct986,myproduct986,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X985,Phone Model X1 keyword,Phone Model X1 desc,us986
myproduct987,myproduct987,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X986,Phone Model X1 keyword,Phone Model X1 desc,us987
myproduct988,myproduct988,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X987,Phone Model X1 keyword,Phone Model X1 desc,us988
myproduct989,myproduct989,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X988,Phone Model X1 keyword,Phone Model X1 desc,us989
myproduct990,myproduct990,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X989,Phone Model X1 keyword,Phone Model X1 desc,us990
myproduct991,myproduct991,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X990,Phone Model X1 keyword,Phone Model X1 desc,us991
myproduct992,myproduct992,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X991,Phone Model X1 keyword,Phone Model X1 desc,us992
myproduct993,myproduct993,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X992,Phone Model X1 keyword,Phone Model X1 desc,us993
myproduct994,myproduct994,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X993,Phone Model X1 keyword,Phone Model X1 desc,us994
myproduct995,myproduct995,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X994,Phone Model X1 keyword,Phone Model X1 desc,us995
myproduct996,myproduct996,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X995,Phone Model X1 keyword,Phone Model X1 desc,us996
myproduct997,myproduct997,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X996,Phone Model X1 keyword,Phone Model X1 desc,us997
myproduct998,myproduct998,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X997,Phone Model X1 keyword,Phone Model X1 desc,us998
myproduct999,myproduct999,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X998,Phone Model X1 keyword,Phone Model X1 desc,us999
myproduct1000,myproduct1000,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X999,Phone Model X1 keyword,Phone Model X1 desc,us1000
myproduct1001,myproduct1001,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1000,Phone Model X1 keyword,Phone Model X1 desc,us1001
myproduct1002,myproduct1002,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1001,Phone Model X1 keyword,Phone Model X1 desc,us1002
myproduct1003,myproduct1003,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1002,Phone Model X1 keyword,Phone Model X1 desc,us1003
myproduct1004,myproduct1004,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1003,Phone Model X1 keyword,Phone Model X1 desc,us1004
myproduct1005,myproduct1005,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1004,Phone Model X1 keyword,Phone Model X1 desc,us1005
myproduct1006,myproduct1006,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1005,Phone Model X1 keyword,Phone Model X1 desc,us1006
myproduct1007,myproduct1007,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1006,Phone Model X1 keyword,Phone Model X1 desc,us1007
myproduct1008,myproduct1008,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1007,Phone Model X1 keyword,Phone Model X1 desc,us1008
myproduct1009,myproduct1009,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1008,Phone Model X1 keyword,Phone Model X1 desc,us1009
myproduct1010,myproduct1010,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1009,Phone Model X1 keyword,Phone Model X1 desc,us1010
myproduct1011,myproduct1011,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1010,Phone Model X1 keyword,Phone Model X1 desc,us1011
myproduct1012,myproduct1012,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1011,Phone Model X1 keyword,Phone Model X1 desc,us1012
myproduct1013,myproduct1013,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1012,Phone Model X1 keyword,Phone Model X1 desc,us1013
myproduct1014,myproduct1014,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1013,Phone Model X1 keyword,Phone Model X1 desc,us1014
myproduct1015,myproduct1015,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1014,Phone Model X1 keyword,Phone Model X1 desc,us1015
myproduct1016,myproduct1016,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1015,Phone Model X1 keyword,Phone Model X1 desc,us1016
myproduct1017,myproduct1017,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1016,Phone Model X1 keyword,Phone Model X1 desc,us1017
myproduct1018,myproduct1018,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1017,Phone Model X1 keyword,Phone Model X1 desc,us1018
myproduct1019,myproduct1019,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1018,Phone Model X1 keyword,Phone Model X1 desc,us1019
myproduct1020,myproduct1020,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1019,Phone Model X1 keyword,Phone Model X1 desc,us1020
myproduct1021,myproduct1021,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1020,Phone Model X1 keyword,Phone Model X1 desc,us1021
myproduct1022,myproduct1022,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1021,Phone Model X1 keyword,Phone Model X1 desc,us1022
myproduct1023,myproduct1023,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1022,Phone Model X1 keyword,Phone Model X1 desc,us1023
myproduct1024,myproduct1024,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1023,Phone Model X1 keyword,Phone Model X1 desc,us1024
myproduct1025,myproduct1025,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1024,Phone Model X1 keyword,Phone Model X1 desc,us1025
myproduct1026,myproduct1026,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1025,Phone Model X1 keyword,Phone Model X1 desc,us1026
myproduct1027,myproduct1027,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1026,Phone Model X1 keyword,Phone Model X1 desc,us1027
myproduct1028,myproduct1028,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1027,Phone Model X1 keyword,Phone Model X1 desc,us1028
myproduct1029,myproduct1029,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1028,Phone Model X1 keyword,Phone Model X1 desc,us1029
myproduct1030,myproduct1030,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1029,Phone Model X1 keyword,Phone Model X1 desc,us1030
myproduct1031,myproduct1031,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X1030,Phone Model X1 keyword,Phone Model X1 desc,us1031
